0.53,3.3517e-28,4.5127e-28,0.39276,9.4813e-29,-7.0384e-29,1.1348e-56,1.0708e-27,1.4415e-27,0.60474,1.6227e-27,-1.2055e-27,-2.6027e-55
0.54,3.4588e-28,4.6569e-28,0.3988,1.1104e-28,-8.2439e-29,8.7455e-57,1.0643e-27,1.4327e-27,0.59944,1.5655e-27,-1.1631e-27,-2.652e-55
0.55,3.5653e-28,4.8001e-28,0.4048,1.2669e-28,-9.407e-29,6.0935e-57,1.0566e-27,1.4224e-27,0.59417,1.5078e-27,-1.1201e-27,-2.6774e-55
0.56,3.6709e-28,4.9424e-28,0.41074,1.4177e-28,-1.0527e-28,3.4161e-57,1.0479e-27,1.4107e-27,0.58893,1.4495e-27,-1.0769e-27,-2.6805e-55
0.57,3.7757e-28,5.0835e-28,0.41663,1.5627e-28,-1.1604e-28,7.356e-58,1.0381e-27,1.3975e-27,0.58372,1.3909e-27,-1.0334e-27,-2.6629e-55
0.58,3.8795e-28,5.2232e-28,0.42247,1.7018e-28,-1.2637e-28,-1.9273e-57,1.0273e-27,1.383e-27,0.57856,1.3322e-27,-9.8972e-28,-2.6264e-55
0.59,3.9823e-28,5.3615e-28,0.42825,1.835e-28,-1.3627e-28,-4.5537e-57,1.0156e-27,1.3672e-27,0.57342,1.2734e-27,-9.4605e-28,-2.5725e-55
0.6,4.0838e-28,5.4982e-28,0.43398,1.9623e-28,-1.4573e-28,-7.1263e-57,1.0029e-27,1.3501e-27,0.56832,1.2147e-27,-9.0245e-28,-2.503e-55
0.61,4.1841e-28,5.6332e-28,0.43967,2.0838e-28,-1.5476e-28,-9.6293e-57,9.8935e-28,1.3318e-27,0.56326,1.1562e-27,-8.5901e-28,-2.4196e-55
0.62,4.283e-28,5.7664e-28,0.4453,2.1994e-28,-1.6335e-28,-1.2049e-56,9.7495e-28,1.3124e-27,0.55824,1.0981e-27,-8.1581e-28,-2.3237e-55
0.63,4.3805e-28,5.8976e-28,0.45088,2.3092e-28,-1.715e-28,-1.4373e-56,9.5974e-28,1.292e-27,0.55325,1.0403e-27,-7.7291e-28,-2.2171e-55
0.64,4.4765e-28,6.0268e-28,0.45642,2.4133e-28,-1.7923e-28,-1.659e-56,9.4376e-28,1.2704e-27,0.54829,9.8308e-28,-7.304e-28,-2.1012e-55
0.65,4.5709e-28,6.1539e-28,0.4619,2.5116e-28,-1.8654e-28,-1.8691e-56,9.2706e-28,1.248e-27,0.54338,9.2645e-28,-6.8833e-28,-1.9775e-55
0.66,4.6636e-28,6.2787e-28,0.46733,2.6042e-28,-1.9342e-28,-2.0668e-56,9.0967e-28,1.2245e-27,0.5385,8.705e-28,-6.4676e-28,-1.8474e-55
0.67,4.7546e-28,6.4011e-28,0.47272,2.6913e-28,-1.9989e-28,-2.2516e-56,8.9163e-28,1.2003e-27,0.53365,8.1529e-28,-6.0575e-28,-1.7124e-55
0.68,4.8437e-28,6.5212e-28,0.47805,2.7728e-28,-2.0595e-28,-2.4228e-56,8.7298e-28,1.1751e-27,0.52885,7.6089e-28,-5.6534e-28,-1.5735e-55
0.69,4.931e-28,6.6387e-28,0.48334,2.8489e-28,-2.116e-28,-2.5802e-56,8.5376e-28,1.1493e-27,0.52408,7.0736e-28,-5.2558e-28,-1.4322e-55
0.7,5.0164e-28,6.7536e-28,0.48858,2.9196e-28,-2.1686e-28,-2.7234e-56,8.34e-28,1.1227e-27,0.51935,6.5476e-28,-4.8651e-28,-1.2893e-55
0.71,5.0998e-28,6.8659e-28,0.49378,2.9851e-28,-2.2172e-28,-2.8523e-56,8.1375e-28,1.0954e-27,0.51465,6.0314e-28,-4.4815e-28,-1.1461e-55
0.72,5.1812e-28,6.9754e-28,0.49892,3.0454e-28,-2.262e-28,-2.9669e-56,7.9303e-28,1.0675e-27,0.50999,5.5253e-28,-4.1056e-28,-1.0034e-55
0.73,5.2605e-28,7.0822e-28,0.50402,3.1007e-28,-2.3031e-28,-3.0673e-56,7.7188e-28,1.039e-27,0.50537,5.0297e-28,-3.7374e-28,-8.6207e-56
0.74,5.3377e-28,7.1861e-28,0.50908,3.151e-28,-2.3404e-28,-3.1535e-56,7.5035e-28,1.01e-27,0.50079,4.5451e-28,-3.3774e-28,-7.2301e-56
0.75,5.4127e-28,7.2871e-28,0.51408,3.1964e-28,-2.3742e-28,-3.2258e-56,7.2845e-28,9.8056e-28,0.49625,4.0716e-28,-3.0257e-28,-5.869e-56
0.76,5.4855e-28,7.3851e-28,0.51905,3.2371e-28,-2.4045e-28,-3.2845e-56,7.0623e-28,9.5064e-28,0.49174,3.6096e-28,-2.6825e-28,-4.5438e-56
