1.24,3.1699e-54,1.3339,1.6992,0.12319,-7.9094e-55,1.4808e-55,7.472e-56,0.86987,0.29401,2.5628,5.8136e-55,-1.7487e-54
1.26,3.1714e-54,1.3513,1.7051,0.17445,-7.7931e-55,1.131e-55,-1.3594e-55,0.83611,0.37047,-3.0748,8.7632e-55,8.7693e-55
1.28,3.1687e-54,1.368,1.7125,0.11295,-7.6179e-55,1.3064e-55,-2.2139e-55,0.81628,0.28679,2.4712,7.4574e-55,-1.6036e-54
1.3,3.1643e-54,1.3843,1.7183,0.16237,-7.4687e-55,9.8571e-56,-4.1987e-55,0.78614,0.35631,-2.9811,9.9857e-55,8.471e-55
1.32,3.1559e-54,1.4,1.7254,0.10275,-7.269e-55,1.1551e-55,-5.0655e-55,0.76671,0.27874,2.393,8.8597e-55,-1.4625e-54
1.34,3.1457e-54,1.4154,1.731,0.15061,-7.0918e-55,8.6264e-56,-6.9269e-55,0.73986,0.34287,-2.8925,1.0985e-54,8.0887e-55
1.36,3.1319e-54,1.4302,1.7378,0.092762,-6.8721e-55,1.0244e-55,-7.7862e-55,0.72113,0.27011,2.3258,1.0017e-54,-1.3266e-54
1.38,3.1163e-54,1.4446,1.7432,0.13928,-6.6718e-55,7.5909e-56,-9.5221e-55,0.6973,0.33008,-2.8082,1.1765e-54,7.6348e-55
1.4,3.0973e-54,1.4585,1.7498,0.083114,-6.4365e-55,9.1179e-56,-1.0358e-54,0.67946,0.26114,2.2678,1.0934e-54,-1.1968e-54
1.42,3.0766e-54,1.4721,1.755,0.12847,-6.2178e-55,6.7243e-56,-1.1966e-54,0.65838,0.31788,-2.7278,1.2338e-54,7.1232e-55
1.44,3.0526e-54,1.4853,1.7614,0.073913,-5.971e-55,8.1489e-56,-1.2766e-54,0.64155,0.25201,2.2173,1.1622e-54,-1.0736e-54
1.46,3.0271e-54,1.4981,1.7664,0.11826,-5.7386e-55,6.0017e-56,-1.4246e-54,0.623,0.30625,-2.6512,1.2715e-54,6.5677e-55
1.48,2.9986e-54,1.5106,1.7726,0.065235,-5.4843e-55,7.3153e-56,-1.4999e-54,0.60722,0.24288,2.1731,1.2094e-54,-9.5731e-55
1.5,2.9686e-54,1.5227,1.7774,0.1087,-5.2424e-55,5.4007e-56,-1.635e-54,0.59099,0.29518,-2.5781,1.2915e-54,5.9821e-55
1.52,2.9359e-54,1.5346,1.7833,0.057135,-4.9841e-55,6.5971e-56,-1.7049e-54,0.57627,0.23386,2.1342,1.237e-54,-8.4812e-55
1.54,2.9018e-54,1.5461,1.788,0.099819,-4.7367e-55,4.9009e-56,-1.827e-54,0.56214,0.28465,-2.5085,1.2954e-54,5.379e-55
1.56,2.8653e-54,1.5573,1.7937,0.04965,-4.4776e-55,5.9767e-56,-1.8911e-54,0.54846,0.22505,2.0996,1.2468e-54,-7.4602e-55
1.58,2.8274e-54,1.5683,1.7982,0.091641,-4.2283e-55,4.4846e-56,-2.0004e-54,0.53624,0.27464,-2.4422,1.2852e-54,4.7698e-55
1.6,2.7874e-54,1.579,1.8037,0.042798,-3.9712e-55,5.4386e-56,-2.0582e-54,0.52355,0.21652,2.0687,1.2412e-54,-6.5094e-55
1.62,2.7463e-54,1.5895,1.808,0.084171,-3.723e-55,4.1367e-56,-2.1549e-54,0.51307,0.26514,-2.3792,1.2627e-54,4.1643e-55
1.64,2.7032e-54,1.5997,1.8133,0.036587,-3.4704e-55,4.9695e-56,-2.2063e-54,0.50131,0.20831,2.0408,1.2223e-54,-5.627e-55
1.66,2.659e-54,1.6098,1.8175,0.077403,-3.226e-55,3.8441e-56,-2.2905e-54,0.49238,0.25613,-2.3194,1.2299e-54,3.5711e-55
1.68,2.6132e-54,1.6196,1.8226,0.031015,-2.98e-55,4.5583e-56,-2.3354e-54,0.48148,0.20047,2.0156,1.1921e-54,-4.8108e-55
1.7,2.5665e-54,1.6293,1.8266,0.071326,-2.7416e-55,3.5962e-56,-2.4076e-54,0.47393,0.24758,-2.2628,1.1886e-54,2.9969e-55
1.72,2.5184e-54,1.6387,1.8316,0.02607,-2.5038e-55,4.1956e-56,-2.446e-54,0.46381,0.19301,1.9925,1.153e-54,-4.0579e-55
1.74,2.4695e-54,1.648,1.8354,0.06592,-2.2733e-55,3.384e-56,-2.5065e-54,0.45748,0.23947,-2.2092,1.1407e-54,2.4473e-55
1.76,2.4193e-54,1.6572,1.8402,0.021737,-2.0451e-55,3.8735e-56,-2.5386e-54,0.44806,0.18593,1.9713,1.1068e-54,-3.3652e-55
1.78,2.3686e-54,1.6661,1.8439,0.061162,-1.8238e-55,3.2004e-56,-2.5879e-54,0.4428,0.23178,-2.1584,1.0878e-54,1.9263e-55
1.8,2.3168e-54,1.675,1.8486,0.017994,-1.6062e-55,3.5857e-56,-2.6139e-54,0.434,0.17924,1.9516,1.0554e-54,-2.7294e-55
1.82,2.2645e-54,1.6837,1.8522,0.057027,-1.3951e-55,3.0398e-56,-2.6525e-54,0.42966,0.22448,-2.1104,1.0316e-54,1.4368e-55
1.84,2.2115e-54,1.6922,1.8566,0.014818,-1.1888e-55,3.3272e-56,-2.6724e-54,0.4214,0.17292,1.9333,1.0007e-54,-2.1471e-55
1.86,2.158e-54,1.7007,1.8601,0.053484,-9.8867e-56,2.8978e-56,-2.7009e-54,0.41783,0.21754,-2.065,9.7346e-55,9.8051e-56
1.88,2.104e-54,1.709,1.8645,0.012184,-7.9397e-56,3.0939e-56,-2.7151e-54,0.41003,0.16697,1.9161,9.4418e-55,-1.6146e-55
